customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed
BBID_211421499,1971-01-06,male,JHARKHAND,831003,2016-04-30,4843,BB-JAMSHEDPUR-NH-33,14,36016,NONPROMO,,300688276,STAYFREE DRY MAX ULT THN ALL NIGHT 28P,300,Payback
BBID_211421528,1981-01-01,female,JHARKHAND,831018,2016-10-16,4843,BB-JAMSHEDPUR-NH-33,7,21918,NONPROMO,,108008585,DABUR GULABARI FC 120ml,42,Payback
BBID_211421528,1981-01-01,female,JHARKHAND,831018,2016-10-16,4843,BB-JAMSHEDPUR-NH-33,7,21918,NONPROMO,,108001299,GH SUGAR MEDIUM 5Kg,224.4,Payback
BBID_211421542,1977-11-13,male,JHARKHAND,831005,2017-04-29,4843,BB-JAMSHEDPUR-NH-33,9,63792,NONPROMO,,1000077785,PATANJALI PACHAK ANARDANA GOLI JR 100g,35,Payback
BBID_211421569,1981-07-18,male,JHARKHAND,831012,2016-09-19,4843,BB-JAMSHEDPUR-NH-33,5,54041,0001167701,HO 449 FLAT DOUBLE BED LIN HF SEP MCV AZ,1000505171059,"SS16-Ceylon CE DBL, DSN-05, SKY BLUE",449,Payback
BBID_211421575,1957-03-07,male,,832012,2017-01-22,4843,BB-JAMSHEDPUR-NH-33,14,97327,NONPROMO,,108001293,GH SUGAR CRYSTAL 5Kg,180,Payback
BBID_211421600,1933-10-04,male,JHARKHAND,832103,2015-10-04,4843,BB-JAMSHEDPUR-NH-33,19,39611,0001028833,AZ 20% OFF HERNS & SEASONING STAPLES,1000210470,GH SEASONING THYME BT 10g,72,Payback
BBID_211421604,1986-09-30,male,JHARKHAND,831001,2016-01-26,4843,BB-JAMSHEDPUR-NH-33,7,78799,0001082698,JB 699 FLAT MENS JEANS FASHION LOP,1000096364032,"DJMD-0140-SILKYSTRETCH-A, 34, LIGHT GREY",699,Payback
BBID_211421616,1973-07-03,male,JHARKHAND,832105,2016-07-12,4843,BB-JAMSHEDPUR-NH-33,5,39116,0001155772,HO 10 RS OFF PROCESSED FOOD REG AZ EX,300022719,KELLOGS CORNFLAKE BANANA 300G,120,Payback
BBID_211421617,1992-01-01,male,JHARKHAND,831012,2016-02-29,4843,BB-JAMSHEDPUR-NH-33,14,25417,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,6,Payback
BBID_211421634,1987-02-01,male,BIHAR,854105,2017-04-02,4843,BB-JAMSHEDPUR-NH-33,10,42100,NONPROMO,,300776410,BB-CB-20X25X208SWG NEW,5,Payback
BBID_211421668,1969-10-01,male,JHARKHAND,831001,2015-08-12,4843,BB-JAMSHEDPUR-NH-33,19,34344,NONPROMO,,108003451,AASHIRVAAD WHOLE WHEAT ATTA PP 5Kg,155,Payback
BBID_211421677,1976-11-10,male,JHARKHAND,831003,2017-06-09,4843,BB-JAMSHEDPUR-NH-33,10,48177,NONPROMO,,300808436,PARK AVENUE SOAP GOOD MORNING 125g,40,Payback
BBID_211421693,1990-02-01,male,JHARKHAND,832110,2016-08-03,4843,BB-JAMSHEDPUR-NH-33,19,72711,NONPROMO,,300027865,Combi Pack of 2,114,Payback
BBID_211421693,1990-02-01,male,JHARKHAND,832110,2016-08-03,4843,BB-JAMSHEDPUR-NH-33,19,72711,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_211421693,1990-02-01,male,JHARKHAND,832110,2015-07-15,4843,BB-JAMSHEDPUR-NH-33,10,3217,NONPROMO,,300549603,CLMT CLEANING KIT COMBI TC+FC+GC,149,Payback
BBID_211421698,1965-10-05,male,JHARKHAND,831004,2016-08-14,4843,BB-JAMSHEDPUR-NH-33,17,86780,0001155388,HO 399 FLAT DBL BED LINEN SET REG AZ EXC,1000344758019,"Mega-Honey Brush DBL Bedset, DSN-19, NA",399,Payback
BBID_211421720,1951-06-09,male,JHARKHAND,831012,2016-04-03,4843,BB-JAMSHEDPUR-NH-33,22,11452,NONPROMO,,1000064651,AGROFRESH WHOLE WHEAT ATTA PP 5kg,121,Payback
BBID_211421730,1984-05-11,male,,,2016-05-21,4843,BB-JAMSHEDPUR-NH-33,9,91829,NONPROMO,,108018764,AMUL MITHAI MATE CAN EOE 400G,90,Payback
BBID_211421744,1973-11-28,female,JHARKHAND,831001,2017-05-05,4843,BB-JAMSHEDPUR-NH-33,14,21620,NONPROMO,,1000536783,NESTLE CHOCO BARONE CHARGE 40g,60,Payback
BBID_211421766,1978-03-05,female,,,2016-02-12,4843,BB-JAMSHEDPUR-NH-33,22,4547,NONPROMO,,1000088494,PATANJALI SOAP MOGRA BR 75g,50,Payback
BBID_211421767,1974-08-20,male,JHARKHAND,831011,2015-06-30,4843,BB-JAMSHEDPUR-NH-33,3,29177,NONPROMO,,1000117985,NISSIN NOODLES ITALIANO CUP 70g,40,Payback
BBID_211421783,1986-07-10,male,JHARKHAND,831009,2016-07-05,4843,BB-JAMSHEDPUR-NH-33,7,3246,NONPROMO,,300101297,DHARA KACHI GHANI MUSTARD OIL PP 1L,99,Payback
BBID_211421820,1975-04-02,male,JHARKHAND,831005,2017-06-07,4843,BB-JAMSHEDPUR-NH-33,7,68570,NONPROMO,,1000067678,TIDE DT POW NATURL LEMON&CHANDAN PP 800g,49,Payback
BBID_211421869,1989-03-02,male,,999999,2016-07-04,4843,BB-JAMSHEDPUR-NH-33,19,67685,NONPROMO,,108043278,MAHAKOSH SOYABEAN OIL PP 1L,75,Payback
BBID_211421877,1986-10-16,male,JHARKHAND,834001,2017-05-20,4843,BB-JAMSHEDPUR-NH-33,7,65268,NONPROMO,,300306172,ODONIL ROOM FRSH JASMINE FRESH 200g,140,Payback
BBID_211421882,1973-01-05,male,WEST BENGAL,700091,2016-05-01,4843,BB-JAMSHEDPUR-NH-33,22,15802,NONPROMO,,1000094761,LUX SOAP VELVET TOUCH 3*150g,105,Payback
BBID_211421892,1976-12-12,male,JHARKHAND,831009,2016-05-12,4843,BB-JAMSHEDPUR-NH-33,22,18097,NONPROMO,,1000099971,STAYFREE SAN PAD SECURE DRY WINGS XL 6P,37,Payback
BBID_211421992,1986-11-12,male,UTTAR PRADESH,202395,2017-02-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,80357,NONPROMO,,1000446522,PATANJALI BURA 1kg,65,Payback
BBID_211422016,1984-03-26,male,KARNATAKA,580030,2016-11-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,77144,NONPROMO,,108032047,RED LABEL CTC TEA REG CT 100g,30,Payback
BBID_211422028,1971-10-01,male,KARNATAKA,580032,2016-12-01,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,9255,NONPROMO,,108020602,BRU COFFEE GREEN LABL 200g,65,Payback
BBID_211422036,1987-03-16,male,KARNATAKA,583227,2017-01-18,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,437,0001236227,"IZ 1@40,2@50 %DIS REG SINGLE BED LINEN",1000596817063,"AW16-CV SGL Bedset, DSN-07, LT BLUE",449.5,Payback
BBID_211422104,1987-10-07,male,KARNATAKA,580030,2017-01-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,48037,0001228043,IZ 15 %DIS REG Sauces,300035666,MAGGI KETCHUP TOMATO BT 1K,123.25,Payback
BBID_211422118,1984-05-17,male,KARNATAKA,582103,2016-02-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,21498,NONPROMO,,108024758,HALDIRAM NI NAMK MOONG 150g / 200g,40,Payback
BBID_211422166,1978-07-04,male,KARNATAKA,580030,2017-04-16,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,57012,0001276523,AZ TS2000 GET 500 RS OFF REG BB Shirt 2,1000634606013,"PBGFR-0170-KN-FR-001-A-SL-L, 3-6, YELLOW",167.33,Payback
BBID_211422181,1980-07-10,male,KARNATAKA,580004,2015-12-20,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,49163,NONPROMO,,108004590,SUNRICH SUNFLOWER OIL PP 1L,324,Payback
BBID_211422192,1975-07-22,male,KARNATAKA,580031,2016-12-04,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,91716,NONPROMO,,108037794,ACT II H&E IPC CHILLI SURPRISE 30g,20,Payback
BBID_211422230,1974-01-04,male,KARNATAKA,580023,2016-03-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,47937,4105,Ex1050,1000441517,CB Urli -22g-2,146.07,Payback
BBID_211422250,1975-07-20,male,KARNATAKA,580030,2017-02-28,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,93017,NONPROMO,,300702064,BRITANNIA COKES GODAY CHOCONUT 150g,40,Payback
BBID_211422299,1980-07-10,male,KARNATAKA,580031,2017-04-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,5360,NONPROMO,,300610344,AARTI OTH POOJA GEJJE VASTRA COLOR,30,Payback
BBID_211422306,1961-09-01,female,KARNATAKA,580030,2016-05-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,35297,NONPROMO,,108025238,HORLICKS HEALTHDRINK STD JAR 500G,225,Payback
BBID_211422306,1961-09-01,female,KARNATAKA,580030,2017-01-06,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,43598,NONPROMO,,108018729,AMUL BUTTER 100G,44,Payback
BBID_211422313,1986-02-16,male,KARNATAKA,580030,2015-12-28,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,50478,NONPROMO,,300374464,TUR DAL ECONOMY LOOSE,143.38,Payback
BBID_211422349,1961-12-30,female,KARNATAKA,580030,2016-02-28,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,1985,0001088291,SKR XYZ @859 FLAT Staples Sugar+Oil+Rice,108000341,DAWAT BASMATI RICE DEVAYA PP 5kg,282.11,Payback
BBID_211422358,1942-09-15,female,KARNATAKA,580029,2015-06-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,66477,NONPROMO,,108000707,TUR DAL PREM LOOSE,124.95,Payback
BBID_211422377,1964-12-11,female,KARNATAKA,580030,2017-04-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,55067,NONPROMO,,1000446498,PATANJALI OATS 500g,72,Payback
BBID_211422396,1978-07-25,male,KARNATAKA,580025,2015-07-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,72159,NONPROMO,,106054802,02000239PS Notebook HB FL 172p,30,Payback
BBID_211422398,1980-10-10,male,KARNATAKA,580030,2017-02-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,86252,NONPROMO,,108000764,WATANA GREEN LOOSE,47.94,Payback
BBID_211422398,1980-10-10,male,KARNATAKA,580030,2015-05-17,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,79779,NONPROMO,,300143077,SCOTCH BRI UTENSIL SRB S STEEL 15G,28,Payback
BBID_211422398,1980-10-10,male,KARNATAKA,580030,2016-11-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,59962,NONPROMO,,300943282,PARLE CRM BIS H&S FAB CHOCOLATE PP 100g,25,Payback
BBID_211422400,1946-02-05,male,KARNATAKA,580030,2015-05-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,63700,NONPROMO,,108037534,RICE IDLI LOOSE,70.14,Payback
BBID_211422402,1956-10-01,male,KARNATAKA,580024,2015-07-08,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,68376,NONPROMO,,1000170882,BELLA SANPAD MAX DRAI WING 2+1 15P OP,164,Payback
BBID_211422432,1987-09-06,male,KARNATAKA,580031,2016-04-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,95572,0001129627,HO B2@130 FLAT Fruit Based Juices,300599199,TTRT FRUIT BASED MANGO 2L,130,Payback
BBID_211422459,1965-10-13,male,KARNATAKA,580007,2015-05-31,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,89320,NONPROMO,,301023372,Floor Cloth,78,Payback
BBID_211422461,1944-04-22,male,KARNATAKA,580030,2016-04-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,21805,0001115874,HO 5.0 Rs OFF Detergent Bars,108010334,HENKO DET BAR STAIN CHMP 250G,20,Payback
BBID_211422495,1970-07-22,male,KARNATAKA,580025,2016-09-25,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,98230,NONPROMO,,108020461,BRITANNIA CAKE FRUIT 140g,30,Payback
BBID_211422499,1981-12-13,male,KARNATAKA,580023,2015-08-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,14801,0000979487,WC 358 FLAT DETERGENT POWDERS HPC EXC,300347917,RIN DET POWDER ADVANCE 6Kg,358,Payback
BBID_211422524,1973-03-27,female,KARNATAKA,580024,2015-09-29,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,56367,NONPROMO,,1000268032014,"DJKT-3151-AG-002-SO-RG-SL, XL, BLACK",499,Payback
BBID_211422534,1990-05-04,male,KARNATAKA,580030,2017-02-05,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,39693,NONPROMO,,1000139462,NANDINI SUPREME RAW HMT LOOSE,231.84,Payback
BBID_211422534,1990-05-04,male,KARNATAKA,580030,2016-05-08,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,24178,0001132783,SZ 20 % OFF STAPLES KAR,108001018,GH WHO SPICE RED CHILLI 200g,52,Payback
BBID_211422538,1974-07-22,male,,999999,2016-03-20,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,47019,5055,Ex550,108026402,KISSAN SQUASH ORANGE BT 700ml,110.22,Payback
BBID_211422538,1974-07-22,male,,999999,2016-03-20,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,47019,5055,Ex550,108001187,GH WHO SPICE MUSTARD SMALL 100g,7.28,Payback
BBID_211422544,1961-06-01,male,KARNATAKA,580031,2016-03-20,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,46969,5075,Ex750,108037497,MATKI LOOSE,84.67,Payback
BBID_211422545,1974-08-25,male,ANDHRA PRADESH,500028,2016-04-06,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,61299,0001122346,HO 134.0 FLAT Soaps,300088564,PEARS SOAP PURE GENTLE 3*125g,402,Payback
BBID_211422549,1937-07-10,male,KARNATAKA,580024,2015-10-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,20730,0001026020,"OSAZ b1@10,2@25 % off South Indian Mixes",300810242,CHINGS OTH MIX MNCHURIN MRCL MSL 50g,22.5,Payback
BBID_211422575,1960-06-30,male,KARNATAKA,580028,2015-08-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,50433,NONPROMO,,108100382,TOMATO LOOSE,9.36,Payback
BBID_211422642,1974-05-29,male,KARNATAKA,580030,2015-08-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,73960,NONPROMO,,108000568,CHANA DAL PREM LOOSE,71.4,Payback
BBID_211422661,1986-04-25,male,KARNATAKA,582208,2015-11-21,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,99241,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4,Payback
BBID_211422701,1974-08-29,female,KARNATAKA,580030,2015-05-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,34985,0000884161,AZ 15 RS OFF White Health Drink FOOD VIS,108021742,COMPLAN HEALTHDRINK NATURAL RF 500g,184,Payback
BBID_211422748,1990-08-28,female,GOA,403802,2016-07-25,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,26247,NONPROMO,,108036803,WEIKFIELD DESSERTMIX CREM VAN PUDG 65G,120,Payback
BBID_211422801,1976-12-13,male,KARNATAKA,580006,2016-03-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,26478,5056,Ex2800,108014561,PONDS TALC DREAM FLOWER MAGIC 100G,56.99,Payback
BBID_211422803,1964-03-29,male,GOA,403502,2015-12-28,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,20369,NONPROMO,,108020429,BRITANNIA BISCUT PRM SUJI RUSK 300g,40,Payback
BBID_211422811,1967-10-18,female,KARNATAKA,580003,2016-12-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,32493,0001226192,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,1000173265005,"GEKU-0171-CORE CK J-O-HS-, 11-12, YELLOW",284.05,Payback
BBID_211422817,1949-06-02,male,KARNATAKA,590012,2016-06-22,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,31464,NONPROMO,,108020341,BOURNVITA HEALTH DRINK JR 200g,100,Payback
BBID_211422859,1982-06-05,male,HIMACHAL PRADESH,495001,2017-03-05,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,82688,NONPROMO,,108003543,PILLSBURY CHAKKI FRESH ATTA PP 1Kg,50,Payback
BBID_211422889,1977-01-08,male,GUJARAT,394270,2017-01-08,4843,BB-JAMSHEDPUR-NH-33,14,93545,NONPROMO,,108004977,GH DAILY GROUNDNUT 500g,182,Payback
BBID_211422911,1984-10-10,male,JHARKHAND,834008,2015-06-10,4843,BB-JAMSHEDPUR-NH-33,7,49055,0000921053,EZ  10 % OFF ASSORT  ST  BH/JK,1000026735,NATURE CHOICE DRY FRT ALMOND JR 200g,261,Payback
BBID_211422911,1984-10-10,male,JHARKHAND,834008,2015-12-02,4843,BB-JAMSHEDPUR-NH-33,7,71321,0001051645,EZ 20 RS OFF ASSORTED FOOD BH/JH,108010569,HIMALAYA SHAMPOO ANTI DANDRUFF 200M,110,Payback
BBID_211422913,1957-06-25,male,WEST BENGAL,713101,2015-08-14,4843,BB-JAMSHEDPUR-NH-33,9,51726,NONPROMO,,1000069878,BISK FARM RUSKIT MILK RUSK PP 200g,25,Payback
BBID_211422937,1965-08-12,male,,581325,2016-05-02,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,55737,NONPROMO,,1000501564,Diamond Fridge Bottle,99,Payback
BBID_211422958,1956-06-17,female,KARNATAKA,581304,2016-08-17,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,1448,NONPROMO,,108004100,FRESH&PURE COW GHEE PP 1L,319.2,Payback
BBID_211422987,1979-11-25,male,WEST BENGAL,700103,2017-02-25,4843,BB-JAMSHEDPUR-NH-33,7,48928,NONPROMO,,1000058092,DNU,76,Payback
BBID_211423000,1985-03-16,male,BIHAR,800001,2017-03-27,4843,BB-JAMSHEDPUR-NH-33,5,1105,0001267312,"IZ 1@12,2@33 RS OFF REG Carbonated Soft",108034290,SPRITE SOFT DRINK 2L,73.5,Payback
BBID_211423013,1988-02-02,male,MAHARASHTRA,440001,2016-07-06,4843,BB-JAMSHEDPUR-NH-33,5,37520,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_211423032,1989-10-23,male,JHARKHAND,831002,2016-05-01,4843,BB-JAMSHEDPUR-NH-33,19,57707,NONPROMO,,108000190,CATCH POW SPICE GARAM MASALA BX 100g,72,Payback
BBID_211423033,1984-10-20,male,DELHI,110045,2017-02-20,4843,BB-JAMSHEDPUR-NH-33,22,28175,NONPROMO,,108000196,CATCH READYMIX MEAT BX 50g,34,Payback
BBID_211423113,1963-08-02,male,,768006,2016-12-27,4843,BB-JAMSHEDPUR-NH-33,23,58490,NONPROMO,,300027187,CRMT ALUMINUM FOIL BOX 9MT B1G1,129,Payback
BBID_211423154,1960-10-29,male,JHARKHAND,831011,2017-04-16,4843,BB-JAMSHEDPUR-NH-33,8,96807,NONPROMO,,1000723833,Apr'17 Vouchr - AC,0.01,Payback
BBID_211423185,1988-11-01,male,BIHAR,812001,2016-05-15,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,7985,NONPROMO,,108012691,LUX SOAP CREAMY WHITE 125g,96,Payback
BBID_211423187,1978-04-12,male,JHARKHAND,831011,2016-08-30,4843,BB-JAMSHEDPUR-NH-33,7,12650,NONPROMO,,300491428,CLMT TOILET CLEANER 500ml 2+1,135,Payback
BBID_211423219,1959-10-15,male,JHARKHAND,835101,2016-12-10,4843,BB-JAMSHEDPUR-NH-33,23,54286,NONPROMO,,1000446444,PATANJALI JEERA KHATTIMEETHI GOLI 100g,32,Payback
BBID_211423220,1990-07-03,female,,825133,2016-08-03,4843,BB-JAMSHEDPUR-NH-33,19,72720,0001115994,AZ 5% OFF EMPLOYEE DISCOUNT EDC AZ,108100226,PAPAYA LONG,32.77,Payback
BBID_211423220,1990-07-03,female,,825133,2016-08-14,4843,BB-JAMSHEDPUR-NH-33,9,8608,NONPROMO,,108100383,TOMATO PKD,12.18,Payback
BBID_211423236,1980-04-09,male,Jharkhand,831004,2017-01-30,4843,BB-JAMSHEDPUR-NH-33,3,68403,NONPROMO,,108042430,GH PLAIN MAKHANA 200g,155,Payback
BBID_211423277,1975-08-19,male,JHARKHAND,831004,2017-04-15,4843,BB-JAMSHEDPUR-NH-33,9,61429,NONPROMO,,300962117,MAYBL LIP BALM BABY ANTI OXDANT SPF20 4g,175,Payback
BBID_211423281,1973-07-02,male,,,2016-11-08,4843,BB-JAMSHEDPUR-NH-33,5,66732,0001203764,IZ 20 %DIS REG COOKING PASTA,1000196985,TTRT PASTA SPIRALI PP 500g,71.2,Payback
BBID_211423281,1973-07-02,male,,,2015-11-08,4843,BB-JAMSHEDPUR-NH-33,14,6950,NONPROMO,,300516178,CLMT FLOOR CLEANER CITRUS 975m,125,Payback
BBID_211423302,1981-12-14,male,JHARKHAND,831005,2015-11-22,4843,BB-JAMSHEDPUR-NH-33,22,93262,NONPROMO,,300624169,CADBURY CHOCO CELEBRATIONS BX 63.3g 4,50,Payback
BBID_211423319,1968-12-16,male,WEST BENGAL,700015,2015-05-10,4843,BB-JAMSHEDPUR-NH-33,9,36681,0000888902,"CW B3@20%,B4@30% TSHIRTS",1000143949003,"SPGT-4151-1101-SS-SF-WS, L, BLACK",227.05,Payback
BBID_211423347,1963-12-25,male,JHARKHAND,831017,2016-12-24,4843,BB-JAMSHEDPUR-NH-33,3,55965,0001226162,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,1000541095,BOURNVITA CKS CRUNCHIE CHOCOLATEY 120g,23.75,Payback
BBID_211423349,1961-06-10,male,JHARKHAND,831018,2015-07-19,4843,BB-JAMSHEDPUR-NH-33,9,48085,NONPROMO,,108001133,GH DAILY WHO SPICE KALONJI 100g,57,Payback
BBID_211423360,1966-02-02,male,JHARKHAND,831011,2016-11-15,4843,BB-JAMSHEDPUR-NH-33,5,67933,NONPROMO,,108003624,ENGINE KACHI GHANI MUSTARD OIL PP 1L,126.48,Payback
BBID_211423378,1975-09-11,male,JHARKHAND,831011,2016-08-08,4843,BB-JAMSHEDPUR-NH-33,9,7365,0001165119,HO 100 %OFF BKLET/SCRACH CRD MCBV AUG AZ,1000591805,Aug'16 CB Vouchers,0,Payback
BBID_211423392,1992-09-11,female,JHARKHAND,831001,2016-12-30,4843,BB-JAMSHEDPUR-NH-33,8,83997,NONPROMO,,1000478403016,"DLJ-0010-SRSRT-MSK, 28, INDIGO",999,Payback
BBID_211423476,1983-12-02,male,JHARKHAND,831001,2016-05-08,4843,BB-JAMSHEDPUR-NH-33,22,17472,NONPROMO,,300176096,BISK FARM CRM BISC PINEAPPLE 150g,20,Payback
BBID_211423487,1971-04-15,female,JHARKHAND,832110,2015-10-17,4843,BB-JAMSHEDPUR-NH-33,5,93649,NONPROMO,,108003227,GH DAILY WHO SPICE KALONJI 200g,122,Payback
BBID_211423491,1981-01-01,male,,999999,2016-08-21,4843,BB-JAMSHEDPUR-NH-33,14,60670,NONPROMO,,1000211603,NILGIRIS CHEESE SAY SLICES PLAIN 5S 100g,70,Payback
BBID_211423523,1976-01-07,male,JHARKHAND,831004,2015-11-09,4843,BB-JAMSHEDPUR-NH-33,3,55942,NONPROMO,,300108143,J&J BABY CREAM 50g,65,Payback
BBID_211423528,1980-06-02,female,JHARKHAND,831005,2015-12-27,4843,BB-JAMSHEDPUR-NH-33,19,45548,NONPROMO,,300962331,CLMT TOL CLN FLUSH TABLET GREEN 2*50g,85,Payback
BBID_211423543,1971-01-05,male,JHARKHAND,831012,2015-08-15,4843,BB-JAMSHEDPUR-NH-33,9,51918,NONPROMO,,1000270657,SPRITE SOFT DRINK BT 1.75L,65,Payback
BBID_211423545,1986-06-09,male,JHARKHAND,831002,2016-12-16,4843,BB-JAMSHEDPUR-NH-33,3,53118,NONPROMO,,108001483,INDIA GATE BASMATI TIBAR 1kg,89,Payback
BBID_211423567,1953-03-17,male,JHARKHAND,831006,2016-08-14,4843,BB-JAMSHEDPUR-NH-33,10,21485,NONPROMO,,108008225,COLGATE TPASTE CDC 300G,130,Payback
BBID_211423567,1953-03-17,male,JHARKHAND,831006,2015-05-01,4843,BB-JAMSHEDPUR-NH-33,14,75713,0000869131,EJK 5% OFF CONCEPT DISCOUNT 4843,300702048,BRITANI COKES GODAY CHOCOCHP 150g,33.25,Payback
BBID_211423586,1950-06-01,male,JHARKHAND,831013,2016-08-23,4843,BB-JAMSHEDPUR-NH-33,23,31790,NONPROMO,,1000465943,DEL MONTE KETCHUP TOMATO SWT&SPCY PP 1Kg,120,Payback
BBID_211423590,1990-11-27,female,JHARKHAND,831012,2015-07-12,4843,BB-JAMSHEDPUR-NH-33,7,53779,NONPROMO,,300893523,LUX SOAP FRESH SPLASH 3*150g,95,Payback
BBID_211423595,1974-07-04,male,ORISSA,751010,2016-02-28,4843,BB-JAMSHEDPUR-NH-33,5,12738,NONPROMO,,108037500,MOONG DAL STD LOOSE,65.61,Payback
BBID_211423595,1974-07-04,male,ORISSA,751010,2015-05-01,4843,BB-JAMSHEDPUR-NH-33,5,67344,NONPROMO,,108016191,SURF DET POW EXCEL QUICKWASH 1Kg,185,Payback
BBID_211423595,1974-07-04,male,ORISSA,751010,2015-09-28,4843,BB-JAMSHEDPUR-NH-33,5,90573,NONPROMO,,108000766,GH OTH PULSE WATANA WHITE 1K,50,Payback
BBID_211423599,1985-12-28,male,JHARKHAND,832103,2017-01-13,4843,BB-JAMSHEDPUR-NH-33,19,1119,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,21,Payback
BBID_211423617,1976-05-10,male,JHARKHAND,832110,2016-11-20,4843,BB-JAMSHEDPUR-NH-33,23,49996,NONPROMO,,300897619,CLMT TOILET CLEANER ORANGE 3*500ml,135,Payback
BBID_211423640,1966-04-16,female,JHARKHAND,831002,2016-12-15,4843,BB-JAMSHEDPUR-NH-33,9,34095,0001219973,IZ 25 RS OFF REG Frozen-Non Veg,1000324019,KEVENTERS FRESH CHICKEN NUGGETS PP 400g,165,Payback
BBID_211423640,1966-04-16,female,JHARKHAND,831002,2017-03-01,4843,BB-JAMSHEDPUR-NH-33,22,29649,0001262599,IZ 6% DISC WED FOOD EXC STPL,108001936,MDH POW SPICE CORIANDER 100g,30.08,Payback
BBID_211423640,1966-04-16,female,JHARKHAND,831002,2017-03-01,4843,BB-JAMSHEDPUR-NH-33,22,29649,0001262591,IZ 6% DISC WED FOOD EXC PF,108026149,KELLOGS CORNFLAKE HONEY CRUNCH 300g,122.2,Payback
BBID_211423704,1989-03-15,female,JHARKHAND,831001,2015-09-12,4843,BB-JAMSHEDPUR-NH-33,19,37674,NONPROMO,,300705665,AMBIPUR CAR VANILLA BOUQUET REFILL 7ml,180,Payback
